5.738196224956038982e+00,5.604571510973288540e-01,2.958700963071370893e+02,1.300466475277702427e+00,1.198528499583904755e-01,4.102621651461292984e+00,9.949461029438017023e-02,3.942167716359995522e-03,8.569347595118279592e-01
5.455857822532722778e+00,7.366878959957996464e-01,1.570735239831475951e+02,3.726185586359331836e+00,1.358486476117941877e-01,4.175997584252066908e-01,7.446158960470387889e-02,3.339767605550806977e-03,8.300094244403470878e-01
6.781652655101891192e+00,6.785276735019156735e-01,2.588438072217214767e+02,6.440662374400374368e-01,3.033037405750015417e-02,6.377481768609313484e+00,8.047854255015038372e-02,7.702531215732194569e-03,6.670822294692285714e-01
2.773603252745788339e+00,3.547214715222837267e-01,2.659759273139345623e+02,9.801886328389980418e-01,9.806002438010048838e-02,9.401604420220843750e-01,3.812850720171630237e-02,7.203367541846815263e-03,6.838617797105275287e-01
6.801295847149487983e+00,4.772333546410736371e-01,8.861153406401699328e+01,3.060018049493776982e+00,1.679849763551666958e-03,8.191956754556894982e-01,7.588069270077067718e-02,4.253377528749216312e-03,7.563596555799546595e-01
4.584011343857410381e+00,5.239982609299265182e-01,1.499217448431193134e+02,2.630005807407129303e+00,1.502005665052236483e-01,1.726467773099735759e+00,8.915833563726410782e-02,1.261574496548049104e-03,8.297895544934702494e-01
5.287099177768890712e+00,5.250502472116955754e-01,6.473513088896119143e+02,8.659193667494061719e-01,2.394270942674568137e-01,8.748450226022330689e-02,5.356899719502388607e-02,6.028914309167273181e-03,6.492902000602609469e-01
5.694567467583698139e+00,5.352386972924608743e-01,2.653391948559752791e+02,2.614153870900787879e+00,4.896995367697924706e-02,1.565134180667903108e+00,9.235347507045836568e-02,8.963134301898855946e-03,8.008376005534095787e-01
5.105383277697585598e+00,8.784853507834518016e-01,2.328442778629686245e+02,1.979576271604971405e+00,1.609796041031565372e-01,7.161709492388432352e+00,5.204309861668568460e-02,7.727457668558859391e-03,6.857565927158935093e-01
2.033836739686806006e+00,7.259334194456064093e-01,2.438632477292214276e+02,1.092346703602489422e+00,1.314975880255241369e-01,4.465157971066620490e+00,9.676034052097305660e-02,1.125251543300858368e-03,8.114421407174361445e-01
4.741086597641736233e+00,8.301364421922736714e-01,5.840292856778322630e+02,2.069280708268914637e+00,8.066142153860685060e-02,3.636196836770533292e+00,6.638939088608196426e-02,9.278684130063226398e-03,6.585759887626325693e-01
7.269468351699932107e+00,5.905982032224971201e-01,1.530307111977379009e+02,9.265287136061393092e-01,2.932199151313210073e-01,3.476141940243937523e+00,5.710005552450095334e-02,2.175171171660725614e-03,7.800394186104487870e-01
1.765946303338868262e+00,9.322702827124103031e-01,1.846667933381580440e+02,2.345322404129881466e+00,2.318303783435278764e-01,3.755638723005675139e+00,8.897554940337314144e-02,1.349099235724437670e-03,8.505887128986153733e-01
6.569580888101188343e+00,8.879657419050848155e-01,6.323077130111257560e+01,1.909352477736612208e+00,3.241767500895633564e-02,7.138351551498796077e+00,5.373312911464987046e-02,5.544455342773539804e-03,6.157983105624738052e-01
3.210230342151110250e+00,3.200251144946936188e-01,1.923885953585165396e+02,5.865253721497643014e-01,5.987272168056478883e-02,1.676234833970526861e+00,2.442959168497293304e-02,9.036961306634484770e-03,6.143948339616143173e-01
3.745927536121099521e+00,7.784238912867960103e-01,5.484187549202217724e+02,2.139480790694007872e+00,2.960879555059065527e-01,5.276117729023943603e+00,9.721451551797709312e-02,9.416733341151489051e-03,6.903890588057080002e-01
1.798658245124622468e-01,6.466047329791275722e-01,3.009493945914318829e+02,3.174190543293070377e+00,2.310133480409237161e-01,5.571247459831180748e+00,5.781982103233714726e-02,2.297407354752068116e-04,6.337439961966466750e-01
6.495307025066828110e+00,9.326273786350125494e-01,1.488079507948704929e+02,1.792516755909812964e+00,2.114674724575912879e-01,4.274611887689128142e-01,5.217987283168130930e-02,8.492320660166478158e-03,7.700173454810628204e-01
2.512278709123816789e+00,6.395386904528326255e-01,7.349468706374298677e+01,3.529495523978075422e+00,1.012924898626222786e-01,8.816181519090655172e+00,6.349515464604423010e-02,9.975840170853329456e-03,6.196675082264266887e-01
7.629807744713733797e+00,8.382047062007933480e-01,2.679042824945609027e+02,2.554676497809419189e+00,2.796513625454398744e-01,5.721983233044225514e-01,4.744835621407658688e-02,4.841832338680386594e-03,7.543648249278737117e-01
1.662274403116242638e+00,2.901623626426067526e-01,1.692719121401654263e+02,7.160663994882092709e-01,1.262904785289479248e-01,5.264438783481447892e+00,7.434755614181463856e-02,2.172348917996694447e-03,7.717692602584073081e-01
3.588595929522819361e+00,5.340047538301911922e-01,2.508286053433935763e+02,2.690477779879462794e+00,2.711284442812947337e-01,4.106269207353985706e+00,4.138124469657061821e-02,5.541215735050350824e-03,6.182695010270953251e-01
6.768494371535727083e-02,7.141319157244960802e-01,2.514375595158717829e+02,6.665284301647954601e-01,2.663758950319961016e-01,2.449989549847131354e+00,8.217285984519084874e-02,3.434759558253263397e-03,6.553102051542480933e-01
3.886216282426464552e+00,8.724646034539480510e-01,3.224822504850245650e+02,3.009980839776031480e+00,7.364204160737536364e-02,1.938514854544050037e+00,4.492237847106484577e-02,1.459342796491418367e-03,7.262153978553824718e-01
9.734282882863514175e-01,9.006471312627157833e-01,2.707784499072732842e+02,2.251996877034311950e+00,2.007505096861941091e-02,6.182439650457949298e-02,6.251743606068027592e-02,3.733191025280117696e-03,8.255070020577492951e-01
6.199099241674883132e+00,9.835587346246641438e-01,5.540887232588980851e+02,1.401684325225068584e+00,4.549542816614301349e-02,7.792025234295293146e+00,8.418842855636869682e-02,4.235917900473637129e-03,6.221938966448163910e-01
5.386814530000624046e+00,7.571998912364603651e-01,2.584151644141646216e+02,3.374169642808616754e+00,2.054955847959305526e-01,7.132710352470646775e+00,5.952316594178469478e-02,7.790220786544713519e-03,6.836768335502351190e-01
6.665232559034945936e-01,8.181780555246562781e-01,3.594164549330591285e+02,1.637773248990240793e+00,2.480073628738666824e-01,1.453151325348246425e+00,8.959218033453454633e-02,1.167587608214383900e-03,8.208962875697920492e-01
1.867278786699086979e-01,7.407047582348458281e-01,4.698308434881449216e+02,2.178696801979462805e+00,2.365951676493020517e-01,3.224780052617902903e+00,6.488003004711134780e-02,8.411288650430989722e-03,7.033551162140292412e-01
7.046410553591866410e+00,3.404855300689119124e-01,6.633218069512398642e+02,6.356240832657016337e-01,4.853257919689216854e-02,6.966261431565383688e+00,8.829431176565705197e-02,5.148884285980912835e-03,6.593850698307950342e-01
5.506827168799585337e+00,5.346006300809142964e-01,1.232872984951023483e+02,1.471091632564702767e+00,4.370579236857331795e-02,3.087889054003039035e+00,4.828536779665165701e-02,2.163541878666392845e-03,7.887092442798149250e-01
5.003185018827605468e+00,7.795291220667908139e-01,8.100398859455471268e+01,3.441314351451962406e+00,9.089490819288220669e-02,7.452481160874711463e+00,8.905336699331570238e-02,1.077739733099428252e-03,6.510286543711669704e-01
6.863430731443338928e+00,7.291740163861029078e-01,6.429823272643827181e+01,1.386870291573361058e+00,2.301443786047705498e-01,5.220027950064362265e+00,5.287490295969386050e-02,3.668936593394610604e-03,6.885363245093570894e-01
5.712465558390045217e-01,7.117080663638055693e-01,4.842421542194288691e+02,1.564698659627725252e+00,2.274441531294414121e-01,2.008472496855959744e+00,8.191029742394595470e-02,9.410896551240943708e-03,7.626404671462261309e-01
1.042416119311166511e+00,8.372214001435864805e-01,6.794767041011465381e+02,8.945939772269504431e-01,7.159098821322978402e-03,2.700963604482291558e+00,5.265131603067783189e-02,3.455096435755287271e-03,6.055643004276713981e-01
3.831238080378816413e+00,5.618095880890148219e-01,2.929766389994841802e+02,5.429181737774941841e-01,2.890704277661185762e-01,5.509376459251315694e+00,5.829631226914241265e-02,4.797856784043180722e-03,6.232833685275742663e-01
1.664801732078154295e+00,6.540480525569073444e-01,5.515884788485183208e+02,9.424784792307748793e-01,2.057732250244977829e-02,6.105919169749276065e+00,5.733850778359449174e-02,2.725452803906762075e-03,6.215310803155369435e-01
2.257817453872553060e+00,7.014971015507140972e-01,3.070222073144031469e+02,7.442446498271662048e-01,1.569094088917697971e-01,1.583773455222170501e-01,8.319397070687982454e-02,5.107914150174472541e-03,7.084651925529412697e-01
6.119976131363560334e+00,9.733523413096267785e-01,4.626486152754944783e+02,3.360491768425716508e+00,1.336568928495795172e-01,4.531722928878908263e+00,9.315044565865368553e-02,7.389226254460994417e-03,7.482860949082156266e-01
4.466780273328136985e-01,2.627068963278788027e-01,1.197125278165219555e+02,1.370794416129717419e+00,2.118572711153657029e-01,4.405699598604897460e+00,7.801668166714562092e-02,2.024520941472607045e-03,6.837095597451692264e-01
2.583674065981772294e+00,6.792149826473359298e-01,1.575249034326192259e+02,2.160325613322130689e+00,1.390015176815299902e-01,8.118460230241927533e+00,6.684867654909516788e-02,8.365598147509895055e-03,7.093589433030613733e-01
6.932183605793624359e+00,9.962665154648839838e-01,8.168400026250674273e+01,3.138275936678819100e+00,1.158562102564504315e-01,2.816177666141206348e+00,9.719788689668040771e-02,8.267078934459017731e-03,7.198976608098678343e-01
7.746189949858823809e-01,6.725917461503568839e-01,3.691999778635629923e+02,9.714553662068350359e-01,1.816913910792044007e-01,3.261734081756003434e+00,7.657954836491871753e-02,2.058289025749009897e-04,7.795919508854854962e-01
7.213343448379707645e+00,7.373278931416813453e-01,9.469817425353132023e+01,2.855214279437401803e+00,2.159631820683443060e-01,2.656780416670411427e+00,9.248638785675747376e-02,9.406170776873241240e-03,8.206031537920885910e-01
3.067518228470593300e+00,6.809240357558090651e-01,4.243680980213091516e+02,2.059264136789992428e+00,2.552870773411744509e-01,7.784911481057622318e+00,9.186595705435451897e-02,7.094175538004162795e-04,6.578050557084437200e-01
4.428230572573994550e+00,5.987715348690079153e-01,9.880383148917063352e+01,3.770636595212245368e+00,1.524313777449569918e-01,8.287778378676324831e-01,9.639166563225735895e-02,5.248506418831102400e-04,7.729687962074002217e-01
7.825317525989789580e+00,8.108596227476627671e-01,5.888203931725979601e+02,2.239806908905502603e+00,6.965443687273010186e-03,1.421854154561605910e+00,7.381203963151994341e-02,6.340564865242615325e-03,6.687053794905625237e-01
1.485483833016737698e+00,5.174051903130978403e-01,2.531146255430052463e+02,1.073113814610384464e+00,1.820873862880504901e-01,6.933271231029257464e+00,4.742529432240886328e-02,3.079057322670856241e-03,6.704690756525699680e-01
7.081936839568633069e+00,4.141823820850119020e-01,7.923009177192161587e+02,7.173292264886292902e-01,2.523562042340284917e-01,7.427973298077214181e+00,9.653196291543965357e-02,8.729691577775224726e-03,6.242246256637377089e-01
1.293360325537456390e+00,7.999785055173200821e-01,5.494508227561622107e+02,3.008300455764590264e+00,1.813018709334832390e-01,2.511485129575088404e+00,6.790207960955468858e-02,3.737492271585297898e-03,6.301409202575783963e-01
5.954298156796079766e+00,4.304221101349379186e-01,2.028634526242437346e+02,1.031788181498437540e+00,1.907334355818390004e-01,3.784735289971746575e+00,5.252194309464607025e-02,2.003815485879049604e-03,7.709885286231186186e-01
6.540158006884360553e+00,9.485619347346772035e-01,2.473802048318280811e+02,1.706241453510980666e+00,2.145521034776700243e-03,6.265368655045810087e+00,6.001038707286975027e-02,8.300762555658029729e-03,7.286112646888700528e-01
4.242259171576861831e+00,3.281764446172317218e-01,8.294091399159827915e+01,1.831798599750796175e+00,1.658334669668237449e-01,3.339048823814800837e+00,8.583985069422178649e-02,4.567520920371038323e-03,7.432099054938769989e-01
6.685176181857301003e+00,4.860547333378233414e-01,2.014383832418858731e+02,3.411127578452775033e+00,1.215059018774363175e-01,1.554305408370633135e+00,4.854191319669745597e-02,6.746031094230938580e-03,6.552196849606146678e-01
3.260419576094580663e+00,7.661162533628684823e-01,5.249943822181505766e+02,1.377573833736478903e+00,1.487506716959924313e-01,3.357675004779588690e+00,5.943352343773826429e-02,2.941655813205634826e-03,6.856489285308011716e-01
2.714238091706871359e+00,8.103853740855455623e-01,2.671684775221972359e+02,3.158437043293287783e+00,2.137885591023595822e-01,2.937020770765708111e-01,7.090839114951849598e-02,7.146677754248280737e-04,8.291659909133572981e-01
3.877933994381804084e+00,2.124998623276417031e-01,5.444519348261053437e+02,6.208788318671716322e-01,1.359557528478762267e-01,3.787283457790912244e+00,9.249322316023628199e-02,8.506818166897307798e-03,7.445745685760837285e-01
3.680015357678799504e+00,8.442351757059263218e-01,6.735581164196743487e+01,3.889841334804214679e+00,2.070095326770108046e-01,5.647727382673306540e-01,2.084554491879314631e-02,5.138842337464417324e-04,6.699289379185727755e-01
2.756763425728015804e+00,5.111552184323764347e-01,3.224606351515779465e+02,1.985862053989519316e+00,1.521803046818400451e-01,4.738238365255432072e+00,9.404057393827364164e-02,6.938223943876473815e-03,7.728039266138554408e-01
4.875318772386622257e+00,5.555420423798878016e-01,3.809479891088485601e+02,2.363311954956900607e+00,2.776629583724922190e-01,4.950977768343292063e+00,9.487071592493451222e-02,6.642191693995935786e-03,7.030889965107642858e-01
3.159438953335731881e+00,8.920007492443629005e-01,3.133788984728727769e+02,1.369892654913067886e+00,1.810777068651907573e-01,6.170441446707926048e+00,6.036958411106728428e-02,6.539100642599241127e-03,6.847973367569732961e-01
3.502861003232279558e+00,8.122599080370875857e-01,3.280380611816094643e+02,1.250379359276833302e+00,4.524854935009029605e-02,2.392490940558156254e-02,6.503603638949634336e-02,9.057628929078317612e-03,7.819578439052752294e-01
6.919383096070336414e+00,4.709070948856413641e-01,2.404653601598283217e+02,2.261573014108656743e+00,2.346536998009402242e-01,3.010792110897655416e+00,4.334096803215276711e-02,2.802581554883957528e-03,6.317378895538738881e-01
7.636025737416588299e+00,9.049073536696417008e-01,1.029543608168001754e+02,1.545520594131166048e+00,5.486928880869105379e-02,1.704436239644336881e+00,5.804057587603447116e-02,3.553547533680495411e-03,7.648577942862380130e-01
5.650195916274431518e+00,8.063756641996058239e-01,1.869549222224054574e+02,2.161830534333283538e+00,1.058747815980418949e-01,8.364835643877500004e+00,7.833880201750144379e-02,4.406182545414181508e-03,7.158074305003921944e-01
4.580037786734873606e+00,5.543294035823419508e-01,4.213292081555881623e+02,1.230732650086703517e+00,2.947999964121748029e-01,2.272251753034790767e+00,9.746021394923196079e-02,3.499625738918439154e-03,8.066411676492508676e-01
2.328178679713326815e+00,4.381874351925465483e-01,2.002552722468691400e+02,2.707765987735044177e+00,8.238377591886938967e-02,3.889121358461962163e+00,9.729556290465174451e-02,9.676468064719414425e-03,7.669366061034605941e-01
2.333719802982225922e+00,7.403397754598677327e-01,3.273961662773272678e+02,2.328642273904648619e+00,1.926543961528785209e-01,9.829071400224911770e+00,6.684157602194296111e-02,5.008961691856052192e-04,6.263446145781810248e-01
7.279041457666272308e+00,9.074387853286267624e-01,7.626215424793858801e+02,2.093734588474611247e+00,1.500958367709183117e-01,1.455093784064253049e+00,9.710570777545907140e-02,4.529384029780856614e-03,6.266480229586977035e-01
3.053641407566978216e-01,4.194728314319320361e-01,6.250741885438886811e+02,7.530100373895105559e-01,1.640870875831426379e-01,1.447333667234337318e+00,6.732423801500225791e-02,2.284473320107980351e-04,6.911493695890995603e-01
1.226997287869740383e+00,7.443476858772890559e-01,3.618731507670096903e+02,2.355329004547643823e+00,2.332765380274981204e-01,9.455083371166182360e+00,7.797799938626964744e-02,3.175561082162320706e-03,6.510202562926249437e-01
4.120548979273197965e+00,3.131107721036714420e-01,4.212395658835699237e+02,7.146735100452448197e-01,1.025784523509086360e-01,2.472742815890773826e+00,3.431641834759315696e-02,2.452753168014324466e-03,6.136475038436939311e-01
5.063643452249857901e+00,6.156871181362668644e-01,3.861561517774504182e+02,2.692121437205471146e+00,1.399638553690920606e-01,3.795308940464521275e+00,8.200456903924788210e-02,5.203565993373261526e-03,7.070361490439851515e-01
4.698335608490802784e+00,9.909801554885184771e-01,2.531322627630771365e+02,2.849325307501830995e+00,7.057277782904408658e-02,3.960617288849003437e+00,7.982415349836727292e-02,8.967079570087929316e-03,8.436856679578208507e-01
5.706022379304897640e+00,3.278775756690478493e-01,5.451005116420801642e+02,5.664587264942817502e-01,6.647397585889197602e-02,2.963944021195868750e+00,9.021392284886425861e-02,2.108656233388808698e-03,7.702520175543492442e-01
7.612279703222089466e+00,6.591562602802989446e-01,2.105169333921360248e+02,3.332415991566042290e+00,1.047552424316699066e-01,4.230818944111045532e+00,9.799728881051822382e-02,5.298103131971391468e-03,8.386959856455509232e-01
7.978899594463906730e+00,4.057341494831324669e-01,2.119711754842005291e+02,2.213770582459893888e+00,1.567168216095397582e-01,8.651594210291181142e+00,7.770370459455333556e-02,7.534356219101286459e-03,6.104833336496585661e-01
1.749140896851487881e+00,5.729587560210935848e-01,2.351663658897931555e+02,1.991316558588341668e+00,2.474177988664936767e-01,3.067293693684145506e+00,3.315860805311819648e-02,8.766966648804134718e-03,6.507542656745832765e-01
6.866628413351346438e+00,2.420203529925709640e-01,2.454171774661040217e+02,9.142952276605500472e-01,2.716427642638597484e-01,2.742230418015321192e+00,5.514750582739958579e-02,2.021343210383947341e-03,6.939701060278731237e-01
4.997535121896481414e+00,3.082560261099237531e-01,6.342009365540737917e+02,9.942612617052895008e-01,1.324283582272205162e-01,1.153502896430965707e+00,8.690112034284075415e-02,5.896256669018828077e-03,6.185618499569565110e-01
2.748672478840473055e+00,9.294184663433788796e-01,3.057510833224198450e+02,1.844900592049934618e+00,2.722440344283628133e-01,4.328365252268254082e+00,7.154388915516976533e-02,2.769139123914702606e-03,7.834328108632854226e-01
3.847585006493751791e+00,8.686224067143153427e-01,3.520132127424556074e+02,2.481466945918221256e+00,1.325862342696335627e-01,6.362382492588023908e+00,7.877211030194433694e-02,5.866256603207722518e-04,7.470269686359015671e-01
5.889958210715082743e+00,5.477499491225221728e-01,4.750098928483436111e+02,1.503309343438216761e+00,1.966317581998094227e-03,3.676935794101864552e+00,7.417066143939281264e-02,8.254619205429646533e-04,7.032097444298879285e-01
6.416974393828719592e+00,4.116830708691692209e-01,1.973276266611215988e+02,1.810737176187823483e+00,3.443463046411079226e-02,8.653024450652322841e+00,9.154623062425583380e-02,1.601237479655330141e-04,6.709083111642419883e-01
5.722121984996011435e-01,7.769574363363267455e-01,2.965534396591738755e+02,3.633594968856305396e+00,1.210309846003793655e-01,2.866553645426907160e+00,5.455502529228599407e-02,4.162168977723490655e-03,7.580058546898298388e-01
2.533077759019757735e+00,7.970307053639191786e-01,6.525440640423995546e+02,8.435835830353104470e-01,1.764668660651322885e-01,1.218441414670646816e+00,7.879655581208708237e-02,9.573184369441553945e-03,6.479041028207627173e-01
7.447983137079089211e+00,7.627274906294458923e-01,7.159116665637152721e+01,2.225741711030783776e+00,1.061853896961384713e-01,4.696430802173928498e+00,6.286459792437970595e-02,3.604441199046206495e-03,7.373196314120735728e-01
3.165391671420605846e+00,3.117631091050167003e-01,3.975739348796349759e+02,8.197329076483165222e-01,2.920721229942511155e-01,1.645927083261048418e+00,6.351391349679975928e-02,6.920877921203968117e-04,7.272307250965239778e-01
7.258657537759989786e+00,3.320447259448126021e-01,9.567686890100176811e+01,2.074548388045239111e+00,1.898866138070674225e-01,3.615202907522230280e-01,5.827757590343993210e-02,6.498514194119044129e-04,6.596588365645954521e-01
1.802405257643743042e+00,9.307936274411587885e-01,1.261846775314522660e+02,2.368360287283398868e+00,2.747345735026162639e-01,4.805820547643317120e+00,9.482499192523512199e-02,3.687555869467869143e-03,7.677424739327389780e-01
1.538335199666850173e+00,6.418097993946948465e-01,5.929673050737270614e+02,2.058373684909279078e+00,1.547980866798882860e-01,5.459241674989039339e+00,8.388009396466974965e-02,8.051389475661254250e-03,6.056155661325830497e-01
1.454468748113239229e+00,5.893559756287075624e-01,1.686884590893151881e+02,3.024102947549978992e+00,2.704899797266344802e-02,7.522674543135221548e+00,9.622200157187008052e-02,4.294581023848739396e-03,7.295999887010100604e-01
7.193919514192597120e-01,5.485776700585183185e-01,3.109733951309450504e+02,1.125456710554718853e+00,3.960091826315254721e-02,6.350182909990956581e+00,6.177022304809647035e-02,4.252566053066929481e-03,7.237454441879500600e-01
7.831183061972364357e-01,7.429235006814240982e-01,4.534254126668016056e+02,1.593047289112543563e+00,2.299877730350289584e-01,5.441824578772957111e+00,7.309956512764723136e-02,2.902319424978476014e-03,7.074733706522905452e-01
5.851178123136185683e+00,3.947278682605665501e-01,3.076146988216431737e+02,1.436823465989560678e+00,1.502091620521308069e-01,1.152058669806563795e+00,6.345484165876626170e-02,8.875391546105638411e-04,7.052019069864668976e-01
2.839202532011374736e+00,5.410338836863353151e-01,3.895267043324561200e+02,2.232236137881732585e+00,1.592666088748737885e-01,2.945603864071863143e+00,9.041702909813800759e-02,8.107297864760618436e-03,7.344525989095020968e-01
7.260772834534900966e-01,9.483360050141047548e-01,9.567806850149173670e+01,2.861715007763061536e+00,2.736203401856046047e-01,7.267058560699433123e+00,6.491147349139507472e-02,9.186247814292473543e-03,6.310550105134711263e-01
1.277661419844807966e+00,6.482257011417504877e-01,6.133544654460773700e+02,7.277619753766060295e-01,1.732592899221218827e-02,3.061300223146687927e+00,4.606517143917998602e-02,3.059307204741498320e-03,6.052223032592340957e-01
6.912996379464937391e+00,4.741225471342884190e-01,1.928651308297290541e+02,3.083358931741393860e+00,9.595367632034657035e-02,1.294103851903619651e+00,8.136487070255803145e-02,1.162580817391245698e-03,7.460325363248254682e-01
7.050998736764165997e+00,4.807130567991560466e-01,2.937715306768093342e+02,1.274351416621625877e+00,2.779673434377866528e-02,7.489789353206360190e+00,6.370660674945570479e-02,6.843311745695513509e-03,6.907145749807213075e-01
2.200401144169214618e+00,9.377113351437686983e-01,6.772227646280904310e+02,3.553742342708987589e+00,6.729509607304109964e-02,2.127283912890262307e+00,9.816019140606485616e-02,3.529151278172770311e-03,6.357623223997090900e-01
6.842083909186261081e+00,9.351789534623995426e-01,2.894899390953845568e+02,2.150811787900479111e+00,1.030881636181870259e-01,4.473900913324310835e+00,3.021471235079996320e-02,5.769320748466091713e-03,6.044613706628085836e-01
1.966792450850403107e+00,8.484244308206358998e-01,2.370385931237915713e+02,2.936523350067191895e+00,1.171482699795750870e-01,5.729249738676424286e+00,8.068840233965939024e-02,8.380279031913403370e-03,8.059353012384429249e-01
4.329131322797262982e+00,6.186578243732179239e-01,4.199056064293778832e+02,1.441053364330971309e+00,6.341419915826992937e-02,8.117582500821251656e+00,8.661673794611229882e-02,7.058661581939898108e-03,6.840998216489289074e-01
1.683306058315424458e+00,9.607998672539130869e-01,8.599560598874239759e+01,1.984248159301323255e+00,1.250295620614327585e-01,4.891752821647598282e+00,4.591691597823224780e-02,4.528583233815140080e-03,6.615707472543448375e-01
3.966327276166514260e+00,9.394009068245499083e-01,2.107846917303099872e+02,3.895286635292111388e+00,2.179322691110200938e-01,8.466823421701754171e+00,7.540388729146578484e-02,6.436324968533225187e-03,6.887368683388583879e-01
6.689673783974182442e+00,4.960186014053590831e-01,5.544650559915946815e+02,1.496472175545979333e+00,2.704196720383875707e-01,3.925538228510413674e+00,9.029501048738271252e-02,9.749583875449925260e-03,6.627647883912604065e-01
3.471311449099308000e+00,5.039772695017138426e-01,8.024154761009052095e+01,1.254712076263159615e+00,2.341161600376354124e-01,2.990293965980124202e+00,5.264573752071563528e-02,3.017977098193180396e-03,7.760798613118736755e-01
2.078569515769680187e+00,9.249014747536559167e-01,4.806831969776396818e+02,1.176531149482798355e+00,4.801365041752871793e-02,1.121376192474278222e+00,6.349742926934991150e-02,9.342329654443088174e-03,6.932338291587397672e-01
2.707707417571972641e+00,4.337955179280643114e-01,2.229817563553281161e+02,3.096744336280236265e+00,6.959839899327112389e-02,1.930110237105653326e-01,5.929769609889820603e-02,5.582160274653878707e-04,6.243635514631219463e-01
5.987919098808326623e+00,6.683006562471978107e-01,1.911057130102369968e+02,1.633395214258821948e+00,1.628604767689541266e-01,4.075006274778263382e+00,4.715538908783067223e-02,8.425919328179900386e-03,7.615150597784690056e-01
1.429958304947165360e-01,4.479279663076294327e-01,5.932181698299635286e+01,2.448714971402185192e+00,2.608979885998354842e-01,2.966795480809671925e+00,5.005149207033871700e-02,9.183142623811653416e-03,7.230858014868931649e-01
4.784455459745758255e+00,6.842898171872899837e-01,3.794447848008151141e+02,7.040546585030833526e-01,1.652329738287583449e-01,2.446936849934583158e+00,4.634954324765895584e-02,2.576061897279889861e-03,6.656563431382478413e-01
5.674038576717292059e+00,9.053377460269416144e-01,1.122798412616564008e+02,1.093946364358489465e+00,4.846641093447637966e-02,2.555743045618001918e+00,5.600237815525040824e-02,9.590170501572009912e-03,7.219548438507463750e-01
7.956949509766760187e+00,3.828450779514711022e-01,6.077388001591948807e+01,3.160344240513486280e+00,5.602195512693453061e-02,8.832530019160522716e-01,4.963663676021326521e-02,7.312203652835622993e-03,6.603525054220353852e-01
3.138998928175095848e+00,5.134183860493430895e-01,5.588203157494654505e+01,1.952333578878490128e+00,2.376345257905280173e-01,8.749139050782568816e+00,5.212544682501350779e-02,9.072441215563512018e-03,6.256823868716859804e-01
1.059839443176409546e+00,7.677709299526633835e-01,6.690062013585763907e+02,1.656982007077401065e+00,1.794206476171533449e-01,1.221397210983905524e+00,9.531881744564026093e-02,2.813279508432684969e-03,6.763871592364782970e-01
5.548203782001372097e+00,7.269626479957878029e-01,6.939360847233376717e+02,9.465191667165954170e-01,2.236008176065938935e-01,4.377603406444385836e-01,4.889463804795370766e-02,1.778120127476354347e-03,6.175061809435375970e-01
3.303210997138456229e+00,5.871200357150652138e-01,7.108696316733385174e+02,5.667246360043485254e-01,1.369770246360798582e-01,5.714562759100109801e+00,8.956775049587589743e-02,3.289051286736265241e-03,6.093219375663481152e-01
