  1.8757600e+001  5.9450000e-001  2.1965869e+000
  0.0000000e+000  5.8930000e-001  2.4476241e+000
  0.0000000e+000  8.2990000e-001  2.1965869e+000
  3.9206000e+000  8.5680000e-001  2.0710683e+000
  2.0850700e+001  6.9430000e-001  2.9748050e+000
  0.0000000e+000  1.1605000e+000  3.7530230e+000
  0.0000000e+000  1.2924000e+000  3.4266755e+000
  0.0000000e+000  1.0630000e+000  2.9748050e+000
  0.0000000e+000  8.9280000e-001  2.3848626e+000
  8.1165000e+000  6.7710000e-001  1.4936791e+000
  5.8587500e+001  5.3100000e-001  1.3430541e+000
  1.5648400e+001  4.6380000e-001  2.6359043e+000
  0.0000000e+000  1.2404000e+000  4.5186924e+000
  0.0000000e+000  8.7150000e-001  5.9245035e+000
  0.0000000e+000  1.3056000e+000  6.3512722e+000
  0.0000000e+000  1.9125000e+000  4.9203502e+000
  0.0000000e+000  2.1753000e+000  3.0501152e+000
  0.0000000e+000  1.5181000e+000  2.2593440e+000
  0.0000000e+000  7.2560000e-001  1.6317509e+000
  8.4000000e-002  4.6530000e-001  1.2526817e+000
  0.0000000e+000  7.3010000e-001  1.0982934e+000
  0.0000000e+000  1.9628000e+000  1.0317686e+000
  3.8395000e+000  1.4990000e+000  9.6649823e-001
  1.7177700e+001  1.6550000e-001  1.2677438e+000
  1.8173300e+001  8.0190000e-001  2.1589273e+000
  0.0000000e+000  6.6140000e-001  3.6651596e+000
  3.4258000e+000  8.7300000e-001  3.6651596e+000
  3.2508500e+001  1.7230000e-001  3.6651596e+000
  1.2199800e+001  1.2580000e-001  7.8198449e+000
  1.4080000e-001  9.7450000e-001  7.7068794e+000
  3.0871000e+000  1.1581000e+000  8.1587456e+000
  2.9027000e+000  5.2730000e-001  7.3679743e+000
  1.0800700e+001  3.7910000e-001  4.6191046e+000
  1.6207000e+000  9.2710000e-001  4.2174424e+000
  0.0000000e+000  1.4579000e+000  3.5019858e+000
  0.0000000e+000  9.0110000e-001  2.7614229e+000
  3.0387800e+001  2.4450000e-001  2.0710683e+000
  0.0000000e+000  2.4800000e-002  2.5731427e+000
  0.0000000e+000  1.9180000e-001  2.4476241e+000
  0.0000000e+000  1.7160000e+000  2.5103812e+000
  8.3893000e+000  3.7130000e-001  2.6986613e+000
  4.1683000e+000  1.7520000e-001  3.2760505e+000
  0.0000000e+000  2.5950000e-001  4.0166135e+000
  1.1487000e+000  2.0470000e-001  4.1170301e+000
  0.0000000e+000  8.1760000e-001  3.3513608e+000
  2.3929200e+001  2.8220000e-001  2.6986613e+000
  2.5043000e+001  2.8850000e-001  3.5019858e+000
  0.0000000e+000  2.8487000e+000  6.0249202e+000
  0.0000000e+000  2.3084000e+000  5.8240913e+000
  0.0000000e+000  2.7994000e+000  5.7236746e+000
  2.6790000e-001  1.3816000e+000  4.1170301e+000
  1.5740000e-001  1.3698000e+000  2.7614229e+000
  5.0517700e+001  1.0701000e+000  2.4476241e+000
  1.7989400e+001  6.7330000e-001  9.4013874e+000
  0.0000000e+000  1.5255000e+000  9.4013874e+000
  1.3771400e+001  6.6490000e-001  1.1183759e+001
  2.2035000e+000  7.5900000e-001  1.2012185e+001
  0.0000000e+000  1.0884000e+000  7.0290736e+000
  8.4940000e-001  5.2490000e-001  4.8199379e+000
  0.0000000e+000  9.0180000e-001  3.7530230e+000
  1.0076000e+000  1.8103000e+000  2.8241800e+000
  6.5420000e+000  7.2740000e-001  2.2593440e+000
  0.0000000e+000  2.5436000e+000  2.2593440e+000
  9.0118000e+000  7.1860000e-001  2.0083067e+000
  6.7930000e-001  6.1850000e-001  2.0083067e+000
  0.0000000e+000  3.2254000e+000  1.7572695e+000
  4.2000000e-002  2.4757000e+000  1.4936791e+000
  4.2000000e-002  2.1890000e+000  1.3430541e+000
  0.0000000e+000  2.7258000e+000  1.2074956e+000
  0.0000000e+000  3.1413000e+000  1.1196321e+000
  0.0000000e+000  1.5517000e+000  1.0543617e+000
  5.2259000e+000  9.8490000e-001  1.0104300e+000
  0.0000000e+000  2.6832000e+000  1.0104300e+000
  0.0000000e+000  2.8117000e+000  9.8909131e-001
  1.8282800e+001  1.1442000e+000  1.0769548e+000
  0.0000000e+000  3.0582000e+000  2.2593440e+000
  0.0000000e+000  2.9624000e+000  1.9455452e+000
  0.0000000e+000  1.9653000e+000  1.4685727e+000
  1.6699300e+001  9.3010000e-001  2.3095523e+000
  1.5523900e+001  3.2440000e-001  2.6735594e+000
  0.0000000e+000  2.8571000e+000  3.3513608e+000
  1.0076000e+000  2.3690000e+000  2.6359043e+000
  0.0000000e+000  1.5889000e+000  2.1965869e+000
  7.5976000e+000  1.3694000e+000  1.8827881e+000
  0.0000000e+000  2.1618000e+000  1.4685727e+000
  0.0000000e+000  3.8618000e+000  1.2526817e+000
  6.1153600e+001  1.8755000e+000  1.6945080e+000
  2.9280000e-001  3.4436000e+000  9.2884176e+000
  0.0000000e+000  1.9564000e+000  9.4013874e+000
  2.1000000e-001  1.4062000e+000  1.2012185e+001
  5.7181000e+000  1.9592000e+000  1.0669131e+001
  1.9700000e-002  1.8039000e+000  4.4182757e+000
  4.0033500e+001  5.2860000e-001  4.2174424e+000
  1.1002900e+001  1.3183000e+000  7.3679743e+000
  7.6766000e+000  7.2110000e-001  7.1420434e+000
  9.5407600e+001  1.0108000e+000  7.3679743e+000
  4.8278000e+000  3.5503000e+000  2.2216893e+001
  0.0000000e+000  3.9553000e+000  2.6861095e+001
  0.0000000e+000  9.7980000e-001  1.9832021e+001
  1.2600000e-001  1.4095000e+000  1.1522660e+001
  1.8052000e+000  1.2750000e+000  4.9203502e+000
  7.7100000e-001  1.8708000e+000  3.3513608e+000
  2.2503000e+000  5.6869000e+000  2.6359043e+000
  0.0000000e+000  5.5468000e+000  2.0083067e+000
  0.0000000e+000  2.4020000e+000  1.6317509e+000
  0.0000000e+000  1.5459000e+000  1.4183688e+000
  2.0962400e+001  6.1860000e-001  1.2928457e+000
  8.1746000e+000  2.0216000e+000  1.7823715e+000
  1.0315100e+001  9.7000000e-001  2.6359043e+000
  2.5920000e-001  4.1990000e+000  3.6651596e+000
  0.0000000e+000  5.0634000e+000  3.8408865e+000
  0.0000000e+000  3.8558000e+000  3.2007402e+000
  0.0000000e+000  5.1282000e+000  2.1338254e+000
  0.0000000e+000  5.3472000e+000  1.3681605e+000
  0.0000000e+000  5.9812000e+000  1.1422252e+000
  0.0000000e+000  3.6978000e+000  1.0317686e+000
  5.1350000e+000  1.1231000e+000  9.4390514e-001
  7.0538000e+000  6.4740000e-001  9.4390514e-001
  1.1953400e+001  3.7190000e-001  1.0769548e+000
  0.0000000e+000  1.5728000e+000  1.3430541e+000
  0.0000000e+000  3.4343000e+000  1.8200266e+000
  0.0000000e+000  5.5493000e+000  1.3932624e+000
  1.7310000e-001  1.9749000e+000  1.0982934e+000
  1.6060700e+001  1.0298000e+000  1.0982934e+000
  6.1715000e+000  1.7354000e+000  1.4685727e+000
  1.2101700e+001  1.8725000e+000  1.6317509e+000
  1.9090400e+001  1.8050000e+000  1.7572695e+000
  5.6681400e+001  1.4474000e+000  5.9245035e+000
  5.5019000e+000  1.6798000e+000  1.5689889e+001
  0.0000000e+000  5.6340000e+000  1.3681582e+001
  0.0000000e+000  5.6924000e+000  1.1183759e+001
  0.0000000e+000  5.8792000e+000  7.2550089e+000
  0.0000000e+000  6.7160000e+000  3.4266755e+000
  0.0000000e+000  5.7257000e+000  2.3848626e+000
  0.0000000e+000  6.2085000e+000  1.6317509e+000
  5.1269000e+000  3.3384000e+000  1.1861569e+000
  0.0000000e+000  3.6174000e+000  1.1422252e+000
  0.0000000e+000  6.0046000e+000  9.4390514e-001
  0.0000000e+000  4.9294000e+000  8.5604167e-001
  0.0000000e+000  6.2300000e+000  7.9077128e-001
  0.0000000e+000  5.8792000e+000  7.3428635e-001
  0.0000000e+000  6.2412000e+000  6.7780142e-001
  0.0000000e+000  6.5135000e+000  6.4014628e-001
  0.0000000e+000  5.7800000e+000  6.2132092e-001
  0.0000000e+000  5.6402000e+000  5.8366578e-001
  0.0000000e+000  6.4199000e+000  5.6483599e-001
  0.0000000e+000  3.5544000e+000  5.2718085e-001
  0.0000000e+000  3.2687000e+000  5.0835106e-001
  0.0000000e+000  4.4811000e+000  4.8952571e-001
  0.0000000e+000  3.0775000e+000  4.7446365e-001
  9.2360000e-001  3.9847000e+000  4.5187057e-001
  0.0000000e+000  6.2762000e+000  4.4182624e-001
  0.0000000e+000  2.1173000e+000  4.2048759e-001
  1.4268000e+000  4.3026000e+000  4.0667996e-001
  2.3676700e+001  9.9900000e-001  7.2550089e-001
  2.4409900e+001  1.1838000e+000  1.1823892e+000
  1.5015600e+001  2.5555000e+000  1.3179521e+000
  1.6800000e-001  1.8784000e+000  2.0710683e+000
  1.6009500e+001  3.7785000e+000  1.3681605e+000
  0.0000000e+000  6.9228000e+000  3.1630807e+000
  0.0000000e+000  7.3475000e+000  1.9078901e+000
  0.0000000e+000  6.6700000e+000  1.4685727e+000
  0.0000000e+000  7.1465000e+000  1.2802970e+000
  0.0000000e+000  7.3549000e+000  1.1196321e+000
  7.0590000e-001  6.4311000e+000  6.9663121e-001
  1.9817700e+001  3.8262000e+000  6.0249113e-001
  3.0173000e+000  4.3409000e+000  7.5311613e-001
  1.3814100e+001  1.9288000e+000  8.3470301e-001
  9.9101000e+000  1.6293000e+000  1.2263209e+000
  2.8744300e+001  1.8926000e+000  1.9078901e+000
  1.0565000e+000  2.5930000e+000  2.8994947e+000
  7.6680000e-001  1.8986000e+000  2.8241800e+000
  5.9498000e+000  2.1135000e+000  2.7614229e+000
  0.0000000e+000  7.4925000e+000  2.0083067e+000
  0.0000000e+000  7.1145000e+000  1.1422252e+000
  0.0000000e+000  4.4340000e+000  7.7194149e-001
  3.1260000e-001  2.3580000e+000  6.4014628e-001
  1.0058700e+001  5.0753000e+000  5.8366578e-001
  2.5200000e-001  2.4952000e+000  6.4014628e-001
  2.2600700e+001  3.6947000e+000  6.0249113e-001
  6.2198000e+000  3.2855000e+000  7.7194149e-001
  1.0769400e+001  2.2170000e+000  9.6649823e-001
  0.0000000e+000  4.5046000e+000  1.3932624e+000
  0.0000000e+000  5.2789000e+000  1.0104300e+000
  8.5650000e-001  5.0351000e+000  8.1336436e-001
  0.0000000e+000  5.3442000e+000  6.2132092e-001
  0.0000000e+000  5.2987000e+000  5.0835106e-001
  1.1772400e+001  3.5983000e+000  4.6693262e-001
  6.1060000e-001  4.6953000e+000  5.0835106e-001
  5.5086000e+000  4.7639000e+000  4.8952571e-001
  9.8865000e+000  1.4820000e+000  4.8952571e-001
  0.0000000e+000  4.3097000e+000  6.2132092e-001
  1.3435000e+000  5.5106000e+000  5.4601064e-001
  0.0000000e+000  5.7702000e+000  4.7446365e-001
  1.5366000e+000  5.5178000e+000  4.1295656e-001
  1.5000000e-003  4.9133000e+000  3.7655585e-001
  0.0000000e+000  6.0429000e+000  3.4643174e-001
  9.4715000e+000  3.1874000e+000  3.2509309e-001
  2.6926000e+000  2.7316000e+000  3.2509309e-001
  2.7448800e+001  2.8788000e+000  3.5396277e-001
  2.4001000e+000  2.5355000e+000  9.2256649e-001
  1.7630000e-001  2.6015000e+000  9.2256649e-001
  1.5928300e+001  7.1130000e-001  7.3428635e-001
  3.3023300e+001  7.2320000e-001  9.6649823e-001
  3.6946000e+000  9.5960000e-001  2.2593440e+000
  0.0000000e+000  3.5123000e+000  1.9455452e+000
  0.0000000e+000  4.4616000e+000  1.5187810e+000
  3.6950000e-001  5.4515000e+000  1.1196321e+000
  5.3149000e+000  3.2690000e+000  6.5897606e-001
  3.0671000e+000  3.4842000e+000  5.2718085e-001
  3.1018900e+001  1.4848000e+000  5.4601064e-001
  4.9774300e+001  2.2855000e+000  9.6649823e-001
  3.6667000e+000  2.3974000e+000  6.2006472e+000
  1.3830000e-001  5.6936000e+000  6.2383023e+000
  6.7975000e+000  2.6898000e+000  5.3220124e+000
  0.0000000e+000  4.5584000e+000  4.6191046e+000
  5.3740000e-001  6.0148000e+000  3.1254255e+000
  2.1925000e+001  4.6544000e+000  2.4476241e+000
  1.0647900e+001  3.3624000e+000  1.8200266e+000
  9.0043000e+000  1.0476000e+000  1.6317509e+000
  0.0000000e+000  3.4122000e+000  2.8994947e+000
  9.5710000e-001  4.7236000e+000  1.7572695e+000
  8.3820000e-001  3.6429000e+000  1.1648183e+000
  0.0000000e+000  3.2370000e+000  8.3470301e-001
  3.8210000e-001  4.0907000e+000  7.1546099e-001
  7.1416000e+000  3.1190000e+000  6.0249113e-001
  0.0000000e+000  3.9922000e+000  8.7863475e-001
  1.3099000e+000  4.8964000e+000  7.1546099e-001
  0.0000000e+000  5.9152000e+000  5.6483599e-001
  1.2600000e-001  5.9406000e+000  4.7822695e-001
  1.3519800e+001  5.0693000e+000  4.5563387e-001
  5.8111000e+000  3.5831000e+000  7.3428635e-001
  4.6180000e-001  4.6015000e+000  1.1861569e+000
  1.0230400e+001  4.0124000e+000  1.8827881e+000
  3.0243000e+000  2.2200000e+000  2.4476241e+000
  7.0510000e-001  2.5146000e+000  2.6359043e+000
  7.4402000e+000  3.3994000e+000  1.4936791e+000
  7.8978000e+000  4.3806000e+000  1.8827881e+000
  0.0000000e+000  5.8877000e+000  1.7572695e+000
  0.0000000e+000  2.7717000e+000  1.5689894e+000
  9.0680000e-001  3.2620000e+000  1.2928457e+000
  9.9160000e-001  3.0380000e+000  9.6649823e-001
  2.3511000e+000  3.7721000e+000  6.9663121e-001
  0.0000000e+000  4.5166000e+000  5.8366578e-001
  1.0498000e+000  3.9458000e+000  5.0835106e-001
  1.3634000e+000  5.7627000e+000  4.5940160e-001
  0.0000000e+000  5.9132000e+000  4.2048759e-001
  1.4118900e+001  5.2827000e+000  3.9664007e-001
  6.6449000e+000  4.6072000e+000  7.8700355e-001
  0.0000000e+000  3.7029000e+000  8.3470301e-001
  1.3430000e-001  4.6256000e+000  6.7780142e-001
  0.0000000e+000  6.4076000e+000  4.8952571e-001
  2.7633000e+000  2.2694000e+000  3.8910904e-001
  6.8219800e+001  7.8290000e-001  5.6609043e-001
  1.2753000e+000  2.4613000e+000  4.2174424e+000
  0.0000000e+000  1.5364000e+000  3.6651596e+000
  0.0000000e+000  4.8668000e+000  3.4266755e+000
  7.5788000e+000  4.5735000e+000  2.6359043e+000
  7.6000000e-003  3.7089000e+000  1.6945080e+000
  5.6680000e-001  5.3072000e+000  1.3681605e+000
  0.0000000e+000  2.5116000e+000  1.2928457e+000
  4.2518000e+000  4.7219000e+000  1.1196321e+000
  1.3252100e+001  1.2732000e+000  8.2717199e-001
  0.0000000e+000  2.4249000e+000  2.0334087e+000
  8.4900000e-002  2.7498000e+000  1.1196321e+000
  1.2091000e+000  3.7440000e+000  7.1546099e-001
  1.7516000e+000  2.7067000e+000  5.6483599e-001
  9.9097000e+000  2.4239000e+000  5.2718085e-001
  3.4504000e+000  2.9760000e+000  5.6483599e-001
  0.0000000e+000  4.8473000e+000  5.6483599e-001
  4.5572000e+000  2.0491000e+000  5.0835106e-001
  0.0000000e+000  1.1417000e+000  4.8952571e-001
  7.7250000e-001  5.3319000e+000  4.6693262e-001
  0.0000000e+000  4.7245000e+000  4.0667996e-001
  0.0000000e+000  3.9276000e+000  3.7279255e-001
  0.0000000e+000  4.7737000e+000  3.5019947e-001
  0.0000000e+000  2.0261000e+000  3.3388298e-001
  1.6049000e+000  3.5158000e+000  3.2132979e-001
  0.0000000e+000  4.9867000e+000  3.1630762e-001
  0.0000000e+000  4.6904000e+000  3.0124557e-001
  1.1398000e+000  1.6335000e+000  2.9873670e-001
  3.7437000e+000  7.2100000e-001  2.9873670e-001
  3.5770000e+000  8.1070000e-001  3.2132979e-001
  8.2360000e-001  8.2980000e-001  3.4643174e-001
  6.3592000e+000  2.2016000e+000  3.5019947e-001
  0.0000000e+000  3.6810000e+000  3.8157801e-001
  0.0000000e+000  2.2945000e+000  3.6400709e-001
  0.0000000e+000  6.3330000e-001  3.3513741e-001
  5.7090000e-001  1.7822000e+000  3.2635195e-001
  0.0000000e+000  3.5168000e+000  3.2383865e-001
  0.0000000e+000  3.6179000e+000  3.1003103e-001
  0.0000000e+000  2.2279000e+000  2.9873670e-001
  1.6023000e+000  1.1427000e+000  2.9371454e-001
  1.2897000e+000  1.9946000e+000  4.5940160e-001
  2.3246100e+001  5.1090000e-001  4.2676418e-001
  0.0000000e+000  1.2737000e+000  6.8533688e-001
  2.0488000e+000  3.7171000e+000  5.7864362e-001
  0.0000000e+000  1.2245000e+000  4.5940160e-001
  0.0000000e+000  3.6153000e+000  3.7279255e-001
  0.0000000e+000  2.6850000e+000  3.3513741e-001
  0.0000000e+000  1.7840000e+000  3.1505319e-001
  0.0000000e+000  1.9785000e+000  3.0124557e-001
  0.0000000e+000  3.0958000e+000  2.9622340e-001
  0.0000000e+000  2.3368000e+000  2.9120567e-001
  1.6176300e+001  5.9950000e-001  2.8367465e-001
  0.0000000e+000  2.5060000e+000  2.9622340e-001
  0.0000000e+000  3.0744000e+000  3.5019947e-001
  0.0000000e+000  4.7400000e-001  3.4141401e-001
  1.7003000e+000  8.5620000e-001  3.2635195e-001
  2.0430400e+001  7.3590000e-001  3.1505319e-001
  4.4452000e+000  4.8280000e-001  3.8157801e-001
  0.0000000e+000  2.7000000e+000  5.2718085e-001
  0.0000000e+000  3.0230000e+000  5.2718085e-001
  0.0000000e+000  2.8881000e+000  4.5940160e-001
  0.0000000e+000  2.5684000e+000  3.9664007e-001
  0.0000000e+000  2.9356000e+000  3.4643174e-001
  0.0000000e+000  2.4996000e+000  3.2132979e-001
  0.0000000e+000  2.5020000e+000  3.0124557e-001
  0.0000000e+000  2.2156000e+000  2.9371454e-001
  0.0000000e+000  2.7204000e+000  2.8869238e-001
  0.0000000e+000  2.0276000e+000  2.8618351e-001
  0.0000000e+000  2.5588000e+000  2.7739805e-001
  2.2644000e+000  7.5250000e-001  2.7488918e-001
  2.0090000e-001  2.0937000e+000  2.7237589e-001
  0.0000000e+000  2.4412000e+000  2.7237589e-001
  0.0000000e+000  2.6813000e+000  2.6735372e-001
  0.0000000e+000  2.8687000e+000  2.5480496e-001
  0.0000000e+000  2.5914000e+000  2.4727394e-001
  0.0000000e+000  2.1820000e+000  2.3974291e-001
  0.0000000e+000  2.5112000e+000  2.3346631e-001
  0.0000000e+000  2.6372000e+000  2.3346631e-001
  0.0000000e+000  3.2901000e+000  2.2844415e-001
  0.0000000e+000  1.6062000e+000  2.1589096e-001
  0.0000000e+000  7.6350000e-001  2.1212766e-001
  1.8243000e+000  1.1616000e+000  2.1212766e-001
  0.0000000e+000  3.1547000e+000  2.1463652e-001
  6.5490000e-001  2.5626000e+000  2.2091312e-001
  0.0000000e+000  1.4263000e+000  2.3095745e-001
  0.0000000e+000  1.4461000e+000  2.3472074e-001
  0.0000000e+000  1.5936000e+000  2.3974291e-001
  0.0000000e+000  3.1942000e+000  2.4476064e-001
  0.0000000e+000  2.2065000e+000  2.4727394e-001
  2.8340000e-001  1.0913000e+000  2.5229167e-001
  1.8890000e-001  1.9633000e+000  2.5731383e-001
  4.9071000e+000  7.0220000e-001  2.6233599e-001
  0.0000000e+000  1.7340000e+000  2.7237589e-001
  2.2622000e+000  1.0739000e+000  2.7990691e-001
  4.4903000e+000  7.1010000e-001  3.0752216e-001
  0.0000000e+000  1.6107000e+000  3.3513741e-001
  4.7252000e+000  1.0208000e+000  3.3513741e-001
  4.2120000e+000  3.0500000e-001  3.3011525e-001
  9.7530000e-001  9.8160000e-001  3.3513741e-001
  7.6218000e+000  1.0576000e+000  3.7279255e-001
  1.0286800e+001  3.6610000e-001  3.9664007e-001
  1.2316700e+001  2.5910000e-001  5.6107270e-001
  0.0000000e+000  9.4400000e-001  8.3595745e-001
  0.0000000e+000  1.4607000e+000  1.1673271e+000
  2.2184900e+001  6.3830000e-001  1.0920168e+000
  1.1206000e+000  4.9570000e-001  1.0028989e+000
  0.0000000e+000  9.3520000e-001  1.4811259e+000
  0.0000000e+000  1.3056000e+000  1.6317509e+000
  2.5098000e+000  1.2838000e+000  1.5689894e+000
  1.3893900e+001  4.2990000e-001  1.2677438e+000
  0.0000000e+000  1.5618000e+000  1.0694238e+000
  0.0000000e+000  1.5570000e+000  9.6022163e-001
  0.0000000e+000  1.0853000e+000  9.3888298e-001
  9.2360000e-001  3.0850000e-001  8.3595745e-001
  8.9792000e+000  2.8950000e-001  7.2173316e-001
  0.0000000e+000  2.0498000e+000  7.4056294e-001
  0.0000000e+000  1.7036000e+000  9.1754433e-001
  0.0000000e+000  1.6296000e+000  8.3595745e-001
  1.4106000e+000  1.3863000e+000  7.2173316e-001
  3.0564000e+000  6.9100000e-001  6.3136082e-001
  0.0000000e+000  8.9160000e-001  5.7864362e-001
  8.4000000e-002  1.4475000e+000  5.4349734e-001
  1.5273200e+001  6.6580000e-001  5.2718085e-001
  1.1132780e+002  5.7270000e-001  6.1378989e-001
  6.7828800e+001  2.8300000e-001  6.5897562e+000
  0.0000000e+000  1.5789000e+000  2.8116290e+001
  0.0000000e+000  1.0732000e+000  4.5940013e+001
  2.0599000e+000  9.7970000e-001  3.9036463e+001
  9.1247000e+000  5.3810000e-001  1.8200270e+001
  6.2099000e+000  1.3140000e-001  7.0290736e+000
  2.6101000e+000  7.6970000e-001  5.8240913e+000
  3.9947000e+000  1.3724000e+000  5.0207668e+000
  1.6965000e+000  4.0980000e-001  4.1170301e+000
  3.2803000e+000  7.8920000e-001  3.4266755e+000
  1.4205500e+001  2.7430000e-001  3.5772961e+000
  0.0000000e+000  3.2030000e-001  3.9287500e+000
  8.4000000e-002  1.0284000e+000  3.2007402e+000
  5.6680000e-001  6.4150000e-001  2.8241800e+000
  0.0000000e+000  2.6470000e-001  2.4476241e+000
  0.0000000e+000  2.6790000e-001  2.0083067e+000
  5.6680000e-001  1.1105000e+000  1.6945080e+000
  3.7790000e-001  1.4549000e+000  1.5313342e+000
  2.2671000e+000  1.8918000e+000  1.4183688e+000
  2.1699000e+000  1.7289000e+000  1.3430541e+000
  2.6291900e+001  1.7345000e+000  1.8827881e+000
  2.5810000e+000  1.2570000e-001  2.6861082e+000
  0.0000000e+000  4.6840000e-001  3.6651596e+000
  2.1313000e+000  1.0867000e+000  3.6651596e+000
  0.0000000e+000  1.8874000e+000  3.2007402e+000
  8.9390000e-001  1.6957000e+000  2.6359043e+000
  1.8916000e+000  1.7790000e+000  2.2593440e+000
  1.6151600e+001  5.7610000e-001  1.8200266e+000
  0.0000000e+000  1.3510000e+000  2.6986613e+000
  2.8428000e+000  1.2105000e+000  3.5772961e+000
  0.0000000e+000  2.4198000e+000  3.5772961e+000
  9.5400000e-001  1.6703000e+000  2.8994947e+000
  0.0000000e+000  1.0463000e+000  2.3221055e+000
  0.0000000e+000  1.2021000e+000  1.9455452e+000
  1.7956800e+001  4.5990000e-001  1.6317509e+000
  2.1415500e+001  2.3700000e-001  4.0166135e+000
  2.7000000e-002  5.5840000e-001  5.4224291e+000
  3.6474000e+000  1.4400000e+000  5.0207668e+000
